P.Uniprot,P.Symbol,Description,Count,CTL1,CTL2,CTL3,CTL4,CTL5,CTL6,CTL7,CTL8,CTL9,CTL10,AD1,AD2,AD3,AD4,AD5,AD6,AD7,AD8,AD9,AD10,PD1,PD2,PD3,PD4,PD5,PD6,PD7,PD8,PD9,PD10,AD.pval,PD.pval,CT.mean,AD.mean,PD.mean
Q15404,RSU1,Ras suppressor protein 1 OS=Homo sapiens RSU1 PE=1 SV=3,10,0.816468161,0.897683579,0.984693878,1.069897959,0.986923606,0.924982794,0.889180615,1.005251067,1.008566978,1.07788162,1.090499859,0.952452406,1.165306122,1.020408163,1.070199587,1.097728837,1.051088502,1.057761733,1.171339564,1.999221184,0.96520679,0.926380943,0.946938776,0.984183673,1.216104611,0.920853407,0.938518762,0.862815884,1.038161994,0.913551402,0.055031692,0.900953865,0.966153026,1.167600596,0.971271624
O00442,RTCA,RNA 3'-terminal phosphate cyclase OS=Homo sapiens RTCA PE=1 SV=1,10,0.913958176,0.975308642,0.926851852,0.960185185,0.996409336,0.83572711,0.917232774,1.038218032,1.067424858,1.058082859,0.918241371,0.968253968,0.932407407,0.997222222,1.070017953,1.092459605,0.980451962,1.058366838,1.041023558,0.752233956,0.847568657,1.157470396,1.015740741,1.046759259,0.956014363,1.04443447,0.997365867,0.980359536,1.049553209,1.166125102,0.759931159,0.144495002,0.968939882,0.981067884,1.02613916
O00442-2,RTCA,Isoform 2 of RNA 3'-terminal phosphate cyclase OS=Homo sapiens RTCA,10,0.913958176,0.975308642,0.926851852,0.960185185,0.996409336,0.83572711,0.913482571,1.038302229,1.067424858,1.058082859,0.918241371,0.968253968,0.932407407,0.997222222,1.070017953,1.092459605,0.978917485,1.054870387,1.041023558,0.752233956,0.847568657,1.157470396,1.015740741,1.046759259,0.956014363,1.04443447,0.996695676,0.979196724,1.049553209,1.166125102,0.762448864,0.144118473,0.968573282,0.980564791,1.02595586
Q9Y3I0,RTCB,tRNA-splicing ligase RtcB homolog OS=Homo sapiens RTCB PE=1 SV=1,10,0.970327914,1.035520724,0.983190452,0.929904186,0.945756222,0.916400766,0.952297593,0.989213541,0.96941923,0.948797039,0.997803512,0.968690295,0.930240377,0.935283241,1.097160179,1.037332482,0.992894838,1.080319217,1.124350048,1.113069534,0.953301881,1.079190549,0.948394688,1.020003362,0.967453733,0.999521378,0.924572017,1.003372377,0.907552657,0.98916013,0.022262701,0.438234313,0.964082767,1.027714372,0.979252277
Q92541,RTF1,RNA polymerase-associated protein RTF1 homolog OS=Homo sapiens RTF1 PE=1 SV=4,8,1.021090674,0.964884837,0.660550459,0.788990826,0.78962536,0.939481268,0.83699331,0.795592287,,,1.076757107,1.072010357,1.03058104,0.923547401,0.818443804,0.853025937,1.06635183,0.886737505,,,1.115270511,0.785802902,0.77675841,0.706422018,1.095100865,0.979827089,0.905312869,1.085399449,,,0.057750004,0.267852133,0.849651127,0.965931872,0.931236764
A0A0A0MQR2,RTFDC1,Protein RTF2 homolog OS=Homo sapiens RTFDC1 PE=1 SV=1,8,0.891062695,1.050244553,0.756363636,0.826666667,0.973856209,0.607843137,0.895699909,0.831655993,,,1.094708759,1.093819475,0.504242424,0.552727273,1.60130719,1.156862745,0.924977127,1.161024703,,,0.862605602,0.657180969,0.351515152,0.659393939,0.647058824,0.882352941,0.86642269,0.783165599,,,0.261282291,0.096426397,0.8541741,1.011208712,0.713711965
Q9BST9,RTKN,Rhotekin OS=Homo sapiens RTKN PE=1 SV=2,10,0.711326338,1.383911757,1.092360319,0.846066135,0.867872045,0.817802503,1.328467153,1.057664234,0.502529511,1.740303541,1.146085553,1.057304278,0.465222349,0.77309008,1.335187761,1.326842837,1.041605839,1.718978102,1.875210793,0.620573356,0.505784235,1.068065644,1.051311288,1.122006842,0.556328234,0.945757997,0.902919708,1.086861314,0.758853288,1.119730185,0.588307392,0.380435829,1.034830354,1.136010095,0.911761874
Q16799,RTN1,Reticulon-1 OS=Homo sapiens RTN1 PE=1 SV=1,10,1.246131592,1.002294014,0.830092631,1.009680381,0.839775857,1.192230981,1.041276593,0.894849163,1.050407387,1.088864747,0.897383071,0.987536346,1.009930735,1.071017274,0.799981005,0.863044924,0.926496286,0.903519404,0.816404128,0.567734927,1.072371017,0.920118646,1.108403572,0.939747976,0.995441163,1.144648115,1.113062618,1.159893816,1.075067898,1.11059207,0.043073113,0.396437146,1.019560335,0.88430481,1.063934689
Q16799-3,RTN1,Isoform RTN1-C of Reticulon-1 OS=Homo sapiens RTN1,10,1.392670926,1.142395535,1.106700811,1.108408024,1.131544503,1.144633508,1.085793614,0.933826932,1.157464213,1.054396728,0.936329588,1.190129985,1.036705079,1.160051216,0.787303665,1.001308901,1.053771402,0.913836187,0.714110429,0.40408998,0.750679298,1.066314166,1.124199744,0.729406743,0.618455497,1.19895288,1.021378991,1.083387321,1.022494888,1.293251534,0.022412091,0.101619937,1.125783479,0.919763643,0.990852106
O95197,RTN3,Reticulon-3 OS=Homo sapiens RTN3 PE=1 SV=2,10,1.239244186,1.015317531,0.938783555,0.986716071,0.922889782,1.112544955,1.092529666,0.859007551,1.115670717,1.134515249,0.859033989,1.051632379,0.959281012,0.987189089,0.774063888,0.863972922,0.917934196,0.888565264,0.844656583,0.677287379,1.101900716,0.978376565,1.09046474,0.996807127,1.02538608,1.102602073,1.144471413,1.168446602,1.007810563,1.121001736,0.005141083,0.46083148,1.041721926,0.88236167,1.073726761
O95197-3,RTN3,Isoform 3 of Reticulon-3 OS=Homo sapiens RTN3,8,1.311740891,1.165991903,0.394366197,1.183098592,1.009174312,0.95412844,1.142498746,1.063221274,1.081081081,1.243243243,1.157219973,1.109311741,1.352112676,2.14084507,0.862385321,0.605504587,1.028098344,1.080280983,1.675675676,,0.391363023,1.168690958,,,0.733944954,0.275229358,0.937782238,0.957350728,0.810810811,1.081081081,0.325944581,0.071406505,1.054854468,1.223492708,0.794531644
Q9NQC3,RTN4,Reticulon-4 OS=Homo sapiens RTN4 PE=1 SV=2,10,1.211717301,1.062761873,0.896519848,1.075258293,0.896738928,1.039750121,1.174016372,0.879593932,0.936058862,1.210109904,0.882140824,1.001708104,0.955029908,1.013866232,0.937046815,1.022570929,0.989936332,1.097919784,1.111966259,0.751162146,1.028161817,1.047622524,1.037846656,0.890212072,0.970958986,1.024281412,1.032456063,1.017926826,1.053289413,1.083212757,0.259821629,0.66674553,1.038252543,0.976334733,1.018596852
Q9NQC3-2,RTN4,Isoform 2 of Reticulon-4 OS=Homo sapiens RTN4,8,0.810237203,1.11360799,0.951140065,0.794788274,0.734693878,0.836734694,1.337723424,0.773283161,,,1.074906367,1.081148564,0.938110749,0.690553746,1.530612245,0.965986395,0.94261524,1.006585136,,,0.717852684,1.017478152,0.762214984,0.755700326,0.93877551,0.850340136,0.682972719,0.839134525,,,0.340982975,0.260320051,0.919026086,1.028814805,0.820558629
Q9NQC3-5,RTN4,Isoform 5 of Reticulon-4 OS=Homo sapiens RTN4,10,0.766999093,1.077062557,0.860335196,0.759776536,0.966233766,0.991515152,1.240105541,1.10817942,0.938080024,1.003194888,1.474161378,1.028105168,1.094972067,1.061452514,1.016796537,1.079480519,1.055408971,1.134564644,1.1751103,0.489274304,0.631006346,0.743427017,0.983240223,0.927374302,0.831861472,0.979047619,0.823218997,0.585751979,1.074699528,1.043663472,0.330105049,0.145595308,0.971148217,1.06093264,0.862329096
Q9NQC3-3,RTN4,Isoform 3 of Reticulon-4 OS=Homo sapiens RTN4,10,1.504234528,1.119869707,0.969784173,0.984172662,0.914893617,1.166344294,1.190366216,1.060706038,1.017721519,1.429535865,1.004560261,1.089250814,0.915107914,1.116546763,0.603481625,0.705996132,0.984163642,0.746288354,0.832067511,0.280168776,1.041693811,1.179153094,1.168345324,0.935251799,0.994197292,1.145067698,1.203893105,1.234905972,1.189873418,1.355274262,0.007249287,0.903457582,1.135762862,0.827763179,1.144765577
Q8WWV3,RTN4IP1,"Reticulon-4-interacting protein 1, mitochondrial OS=Homo sapiens RTN4IP1 PE=1 SV=2",10,1.030171523,0.989667287,1.065868263,1.101796407,1.121632653,1.155918367,0.925741361,1.06543583,1.167741935,1.172043011,0.83343666,0.934903906,0.706586826,1.173652695,1.270204082,1.263673469,0.968058165,0.907932358,0.875268817,0.877419355,1.122959289,0.756147964,0.694610778,1.305389222,1.020408163,1.124897959,1.10579201,1.107425864,1.208602151,1.11827957,0.150090447,0.727309862,1.079601664,0.981113633,1.056451297
H7C215,RTN4R,Reticulon-4 receptor (Fragment) OS=Homo sapiens RTN4R PE=1 SV=1,10,1.117261666,0.936756251,1.192273924,1.025460931,0.664,0.98,1.048082631,1.041434168,0.879271071,1.435079727,0.922315818,0.943174221,1.044776119,1.125548727,0.58,0.904,0.945981242,0.918200166,0.961275626,0.646924829,1.050140393,1.124214467,1.176470588,1.151887621,0.952,1.496,1.112667696,1.105069453,0.902050114,1.029612756,0.125197754,0.351784103,1.031962037,0.899219675,1.110011309
Q86UN3,RTN4RL2,Reticulon-4 receptor-like 2 OS=Homo sapiens RTN4RL2 PE=1 SV=1,10,1.178719484,1.071856287,1.00373599,0.97135741,0.883148831,0.944649446,1.159229209,1.046653144,1.092264678,1.069897484,0.967296177,1.132657761,1.02864259,1.075965131,0.811808118,1.089790898,0.977011494,1.076064909,0.890959925,0.639328984,1.097650852,1.213265776,0.911581569,0.727272727,0.664206642,1.13899139,1.089925625,1.064570656,0.933830382,0.905871389,0.209898699,0.304424686,1.042151196,0.968952599,0.974716701
Q96T51,RUFY1,RUN and FYVE domain-containing protein 1 OS=Homo sapiens RUFY1 PE=1 SV=2,10,0.90173546,0.930347092,1.145905024,0.915347557,0.874932904,0.699946323,0.831719298,1.037473684,0.852181656,0.911843277,1.042682927,0.976782364,0.9669649,0.973158981,0.990874933,0.781535158,0.940631579,1.09277193,1.147818344,0.521816563,0.933630394,1.010787992,0.876118376,1.029593944,0.899624262,0.853462158,0.952,0.936140351,0.78984862,0.839715049,0.627071257,0.965575561,0.910143228,0.943503768,0.912092115
Q8WXA3-4,RUFY2,Isoform 4 of RUN and FYVE domain-containing protein 2 OS=Homo sapiens RUFY2,10,1.284444444,0.851111111,1.191157347,0.894668401,1.641025641,0.794871795,1.16549629,0.964390657,0.858695652,1.097049689,0.982222222,1.311111111,0.88686606,0.862158648,1.307692308,1.102564103,1.003934459,1.071666916,1.063664596,0.818322981,1.422222222,0.862222222,0.840052016,0.868660598,1.435897436,0.820512821,0.894964889,0.95303551,0.820652174,0.936335404,0.738407842,0.435446165,1.074291103,1.04102034,0.985455529
Q8WXA3,RUFY2,RUN and FYVE domain-containing protein 2 OS=Homo sapiens RUFY2 PE=1 SV=2,10,0.950037185,1.096071936,1.191157347,0.894668401,1.094474153,1.076648841,1.153274629,0.952944414,0.858695652,1.097049689,1.081198026,1.107565411,0.88686606,0.862158648,0.897207368,1.04456328,1.006145661,1.068152633,1.063664596,0.818322981,0.967750659,0.80008113,0.840052016,0.868660598,0.77124183,0.874628639,0.898275546,0.957530728,0.820652174,0.936335404,0.295937062,0.00102192,1.036502225,0.983584466,0.873520872
Q7L099,RUFY3,Protein RUFY3 OS=Homo sapiens RUFY3 PE=1 SV=1,10,0.989088291,1.111858868,1.140801218,1.003667059,0.997735145,0.963229416,1.128596143,0.975758741,0.973248928,1.076713634,0.945829179,0.987038883,0.841762956,0.930187504,1.029176659,1.056754596,1.025031503,1.096708742,1.044040569,0.862024369,0.890993686,1.118865625,0.98055767,1.02940566,0.805089262,0.976418865,0.981867111,1.015954379,0.921652713,1.070995848,0.137176301,0.133207348,1.036069744,0.981855496,0.979180082
Q7L099-2,RUFY3,Isoform 2 of Protein RUFY3 OS=Homo sapiens RUFY3,10,0.979640306,1.11505034,1.138924408,0.997818729,1.048403708,0.852729145,1.12428622,0.972383647,0.96600272,1.077833773,0.942362964,0.995267189,0.834148176,0.930725837,1.001029866,0.984552008,1.023093638,1.105917429,1.03687705,0.869690425,0.911005938,1.10193615,0.973448665,1.02625047,0.939237899,0.93099897,0.980418414,1.00962656,0.919446444,1.066474682,0.167477671,0.252527488,1.0273073,0.972366458,0.985884419
Q59EK9,RUNDC3A,RUN domain-containing protein 3A OS=Homo sapiens RUNDC3A PE=2 SV=2,10,1.02750191,1.006493506,1.032928943,0.925476603,0.908011869,1.091988131,0.884951272,0.979875965,1.195439739,0.93485342,1.004201681,1.022154316,0.928942808,0.818024263,0.753709199,1.041543027,0.97430705,0.85862549,1.003257329,0.771986971,1.049656226,0.97249809,0.967071057,0.980935875,1.017804154,1.077151335,1.084419694,1.135046197,1.205211726,1.013029316,0.091670605,0.197934485,0.998752136,0.917675213,1.050282367
Q96NL0-4,RUNDC3B,Isoform 4 of RUN domain-containing protein 3B OS=Homo sapiens RUNDC3B,8,1.134266886,1.013179572,0.813953488,0.891472868,0.961983471,1.368595041,0.848385331,0.916256158,,,1.046128501,1.122734761,1.186046512,0.84496124,0.842975207,1.209917355,1.02134647,0.816639299,,,1.118616145,1.102965404,0.84496124,1.046511628,0.8,1.021487603,0.972085386,1.145046524,,,0.837755103,0.871220282,0.993511602,1.011343668,1.006459241
Q96NL0,RUNDC3B,RUN domain-containing protein 3B OS=Homo sapiens RUNDC3B PE=2 SV=1,8,1.134266886,1.013179572,0.689922481,0.775193798,0.961983471,1.368595041,0.827255278,0.923224568,,,1.046128501,1.122734761,1.186046512,0.84496124,0.842975207,1.209917355,1.151631478,0.800383877,,,1.118616145,1.102965404,0.84496124,1.046511628,0.8,1.021487603,0.96353167,1.214971209,,,0.521335234,0.57356568,0.961702637,1.025597366,1.014130612
Q9BVN2,RUSC1,RUN and SH3 domain-containing protein 1 OS=Homo sapiens RUSC1 PE=1 SV=3,6,,,,,1.095454545,0.872727273,1.536423841,1.841059603,0.928270042,1.054852321,,,,,1.522727273,1.281818182,1.78807947,1.443708609,0.869198312,1.459915612,,,,,1.236363636,0.790909091,1.933774834,1.642384106,1.021097046,0.953586498,0.408084291,0.865141587,1.221464604,1.394241243,1.263019202
Q9Y265,RUVBL1,RuvB-like 1 OS=Homo sapiens RUVBL1 PE=1 SV=1,10,0.9102569,0.957972287,0.901886371,0.885143431,1.036929994,1.032755299,0.928314953,1.00128238,0.917921814,0.921306482,1.042333092,1.040042753,1.06708338,0.973546155,1.131021195,1.035324342,0.975442421,1.017440369,1.055000846,1.285158233,1.004542505,0.929572088,0.932023663,0.910815939,1.048811818,0.973346179,0.950115414,0.953834316,1.020477238,0.960230157,0.003422554,0.405558523,0.949376991,1.062239279,0.968376932
Q9Y230,RUVBL2,RuvB-like 2 OS=Homo sapiens RUVBL2 PE=1 SV=3,10,0.966336884,0.969308089,0.960524161,0.923177723,0.92889514,0.943272386,0.872350831,1.02804043,0.928810885,0.979294025,1.097828492,1.006163669,1.096478296,0.997215397,1.087982497,1.100484451,0.984838604,0.996413433,0.94182607,1.298757641,1.045358283,0.950532604,0.916298116,0.981818182,0.973277075,0.936708861,0.947424193,0.943185523,0.953263656,0.931966082,0.004990331,0.651018098,0.950001055,1.060798855,0.957983257
Q9H446,RWDD1,RWD domain-containing protein 1 OS=Homo sapiens RWDD1 PE=1 SV=1,10,0.921306849,0.994898513,0.84097035,1.097933513,0.755027422,0.915904936,0.953013672,0.939919122,0.825688073,1.009174312,1.106262889,1.050472159,1.053009883,0.97574124,0.937842779,0.831809872,1.017716156,1.085114577,1.098623853,0.694954128,0.925865625,1.023987843,1.004492363,0.941599281,0.879341865,0.914076782,0.968033892,0.941844791,0.947247706,0.972477064,0.268206935,0.447787392,0.925383676,0.985154754,0.951896721
Q8N488,RYBP,RING1 and YY1-binding protein OS=Homo sapiens RYBP PE=1 SV=2,6,1.108891109,0.895104895,,,0.940239044,1.131474104,,,0.93676815,1.058548009,0.871128871,0.845154845,,,0.669322709,0.948207171,,,0.964871194,0.725995316,0.919080919,0.999000999,,,0.932270916,0.820717131,,,0.669789227,0.81498829,0.020496265,0.035377857,1.011837552,0.837446685,0.859307914
P21817,RYR1,Ryanodine receptor 1 OS=Homo sapiens RYR1 PE=1 SV=3,8,,,0.973782772,0.88576779,0.790610329,0.908920188,0.805755396,0.827338129,1.022710623,0.984615385,,,0.602996255,0.975655431,1.010328638,0.837558685,0.920863309,0.949640288,0.819047619,0.7003663,,,1.033707865,0.981273408,0.895774648,1.124882629,0.705035971,0.863309353,1.065201465,1.059340659,0.430710391,0.270763957,0.899937576,0.852057066,0.96606575
Q92736-2,RYR2,Isoform 2 of Ryanodine receptor 2 OS=Homo sapiens RYR2,10,1.149866796,1.005586502,1.076866876,0.922219854,0.932158323,1.052495632,1.038726481,1.007022369,0.987012987,0.964311279,0.905578429,0.987535319,0.770556181,1.019939724,0.889994682,0.980019752,0.971508897,0.858834554,0.88863892,0.530422334,0.992153064,1.032065876,0.984383086,1.03126427,0.908835372,1.070424675,1.037144318,1.215101137,1.030268944,1.135085387,0.016312689,0.393413571,1.01362671,0.880302879,1.043672613
Q5T7Y6,S100A1,Protein S100-A1 OS=Homo sapiens S100A1 PE=1 SV=1,10,0.695105009,0.689711531,0.880692931,1.133277452,0.989364333,0.841454366,1.025494221,0.882251269,0.890532544,0.858579882,1.186892212,1.075100106,0.849958089,0.876222408,1.544397724,1.139747712,1.116452414,0.975045911,1.24260355,1.671597633,0.899403449,0.89008744,0.827046661,1.123218776,0.837496908,0.838980955,0.802311764,0.924381549,1.011242604,0.992307692,0.00856258,0.634874133,0.888646354,1.167801776,0.91464778
P60903,S100A10,Protein S100-A10 OS=Homo sapiens S100A10 PE=1 SV=2,10,0.47267864,0.562476118,0.794425087,0.726287263,1.41142444,0.925524223,0.564906988,0.851080945,0.753164557,0.852320675,1.161253344,0.987008024,1.871467286,1.071622145,1.726681128,1.054229935,0.86777275,0.642936149,1.398734177,1.620253165,1.016431028,0.602216278,0.634920635,0.928377855,1.505422993,0.87780188,0.98381096,0.627249874,0.778481013,0.565400844,0.008195116,0.626337071,0.791428894,1.24019581,0.852011336
P31949,S100A11,Protein S100-A11 OS=Homo sapiens S100A11 PE=1 SV=2,10,0.578159041,0.617374728,0.724305024,0.744707983,1.0713246,1.062590975,0.773145904,0.982388108,0.91588785,1.012297098,1.35375817,0.85375817,1.752614129,0.847232849,1.298398836,1.394468705,1.128130554,1.025044434,1.441219872,1.642892277,1.037037037,0.668572985,0.689619995,0.700841622,0.981077147,0.99272198,0.919373081,0.770560672,1.022134776,0.455484506,0.001470331,0.775975648,0.848218131,1.2737518,0.82374238
P80511,S100A12,Protein S100-A12 OS=Homo sapiens S100A12 PE=1 SV=2,8,1.252160651,0.436959837,1.181818182,0.988636364,0.652329749,1.17562724,1.100738751,1.031564809,,,1.446619217,0.860193188,0.965909091,2.253787879,1.462365591,0.322580645,1.586971122,1.034251175,,,0.628368073,0.415861718,0.768939394,0.806818182,1.591397849,1.655913978,0.529214238,1.177300201,,,0.266499806,0.877609841,0.977479448,1.241584738,0.946726704
Q99584,S100A13,Protein S100-A13 OS=Homo sapiens S100A13 PE=1 SV=1,10,0.636732623,0.657111449,0.898647707,1.261396905,1.268769188,0.895339101,1.246783517,0.973941824,0.776720152,0.894479195,1.189497717,1.339844411,0.714903109,0.997630001,1.306726207,0.907340218,1.287385792,0.862996457,1.0777808,1.385368507,0.837307627,0.846524607,0.937404154,1.124773456,0.934133408,0.946134524,0.941637143,1.222170427,0.944519989,0.907805276,0.153695183,0.876731731,0.950992166,1.106947322,0.964241061
Q96FQ6,S100A16,Protein S100-A16 OS=Homo sapiens S100A16 PE=1 SV=1,10,0.938212809,1.011404938,0.654782311,0.993486459,1.214669927,0.952567237,0.979842376,0.596392846,0.817768804,1.17617365,1.175836571,1.122195764,1.095646212,1.182036339,1.364303178,1.305623472,1.049408912,1.177781146,1.07723372,0.901564866,0.777541045,0.675272591,0.896811793,0.77271169,0.927139364,1.051344743,0.830857836,0.792816005,0.813730439,0.909641595,0.011422304,0.227266373,0.933530136,1.145163018,0.84478671
P26447,S100A4,Protein S100-A4 OS=Homo sapiens S100A4 PE=1 SV=1,10,0.370022261,0.382883997,0.905537459,0.918566775,0.990825688,1.056880734,0.757404795,1.487306065,0.698072805,0.7751606,1.241157556,0.544645066,1.848534202,1.190553746,0.829357798,0.744954128,1.228490832,0.770098731,0.788008565,1.674518201,0.792975513,0.678209251,1.270358306,0.86970684,1.453211009,0.803669725,1.102961918,0.803244006,0.638115632,0.586723769,0.156348373,0.637764102,0.834266118,1.086031883,0.899917597
P06703,S100A6,Protein S100-A6 OS=Homo sapiens S100A6 PE=1 SV=1,10,0.469585379,0.762411348,0.683005482,0.779748468,0.862863619,0.83415187,0.868161435,0.959865471,0.681502086,0.891979601,1.402618658,1.257774141,1.180909384,0.688165108,2.571968266,1.298073291,1.092600897,0.956278027,1.325915624,1.340751043,0.767866885,0.937943262,0.789422767,0.973234441,1.068379297,0.802417832,0.734304933,0.57309417,0.859527121,0.700973574,0.004097115,0.5241275,0.779327476,1.311505444,0.820716428
